,Marktbereich,PHG,Modeserie,PUG,Zielgruppe,Modell,Modell.1,Farbkarte,Farbe,FS18,FS19,FS20,FS21
2883,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Damen,42060.0,Wo Livigno Halfzip II,SCHWARZ,black,0,0,10,58
2884,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Damen,42060.0,Wo Livigno Halfzip II,TÜRKIS,pool,0,0,0,5
2885,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Damen,42060.0,Wo Livigno Halfzip II,TÜRKIS,riviera,0,0,0,17
2886,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Damen,42060.0,Wo Livigno Halfzip II,WEISS,white,0,0,6,35
2887,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,4279.0,Me Livigno Halfzip,BLAU,deep water,0,1,254,0
2888,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,4279.0,Me Livigno Halfzip,BLAU,radiate blue,0,218,0,0
2889,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,4279.0,Me Livigno Halfzip,GRAU,heron,0,10,0,0
2890,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,4279.0,Me Livigno Halfzip,GRÜN,chute green,0,56,455,0
2891,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,4279.0,Me Livigno Halfzip,GRÜN,eucalyptus,0,8,0,0
2892,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,4279.0,Me Livigno Halfzip,ORANGE,rock melone,0,0,26,0
2893,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,4279.0,Me Livigno Halfzip,ROT,indian red uni,0,38,0,0
2894,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,4279.0,Me Livigno Halfzip,ROT,mars red,0,7,106,0
2895,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,4279.0,Me Livigno Halfzip,SCHWARZ,black,0,336,260,0
2896,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,4279.0,Me Livigno Halfzip,TÜRKIS,pacific,0,0,30,0
2897,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,40308.0,Me Lory Halfzip,BLAU,eclipse,0,0,0,1
2898,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,40308.0,Me Lory Halfzip,ROT,raisin,0,0,0,1
2899,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,40634.0,Me Shuksan Halfzip,GRÜN,eucalyptus,0,5,0,0
2900,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,40634.0,Me Shuksan Halfzip,SCHWARZ,black,0,91,0,0
2901,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,40637.0,Me Larice Light Shirt,BLAU,radiate blue,0,121,0,0
2902,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,40637.0,Me Larice Light Shirt,GRAU,blue elder,0,205,0,0
2903,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,40637.0,Me Larice Light Shirt,GRÜN,chute green,0,110,0,0
2904,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,40637.0,Me Larice Light Shirt,GRÜN,green pepper,0,1,0,0
2905,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,40637.0,Me Larice Light Shirt,TÜRKIS,pacific,22,270,0,0
2906,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,41676.0,Me Larice Light Shirt II,BLAU,baltic sea,0,0,0,12
2907,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,41676.0,Me Larice Light Shirt II,BLAU,eclipse,0,0,180,0
2908,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,41676.0,Me Larice Light Shirt II,BLAU,icicle,0,0,41,0
2909,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,41676.0,Me Larice Light Shirt II,BLAU,navy,0,0,1,4
2910,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,41676.0,Me Larice Light Shirt II,BLAU,signal blue,0,0,2,56
2911,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,41676.0,Me Larice Light Shirt II,BLAU,signal blue uni,0,0,0,9
2912,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,41676.0,Me Larice Light Shirt II,GELB,marigold,0,0,0,7
2913,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,41676.0,Me Larice Light Shirt II,GRÜN,chute green,0,0,327,1
2914,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,41676.0,Me Larice Light Shirt II,GRÜN,trefoil green,0,0,0,12
2915,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,41676.0,Me Larice Light Shirt II,ORANGE,rock melone,0,0,33,0
2916,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,41676.0,Me Larice Light Shirt II,ORANGE,rock melone uni,0,0,24,0
2917,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,41676.0,Me Larice Light Shirt II,ROT,mars red,0,0,227,2
2918,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,41676.0,Me Larice Light Shirt II,SCHWARZ,black,0,0,0,258
2919,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,42140.0,Me Livigno Halfzip II,BLAU,baltic sea,0,0,0,16
2920,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,42140.0,Me Livigno Halfzip II,BLAU,navy,0,0,48,63
2921,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,42140.0,Me Livigno Halfzip II,BLAU,signal blue,0,0,2,41
2922,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,42140.0,Me Livigno Halfzip II,BLAU,signal blue uni,0,0,0,11
2923,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,42140.0,Me Livigno Halfzip II,GRAU,anthracite,0,0,3,86
2924,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,42140.0,Me Livigno Halfzip II,GRAU,anthracite/black,0,0,0,16
2925,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,42140.0,Me Livigno Halfzip II,GRÜN,dusty forest,0,0,0,18
2926,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,42140.0,Me Livigno Halfzip II,GRÜN,kiwi,0,0,0,61
2927,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,42140.0,Me Livigno Halfzip II,ORANGE,glowing red,0,0,0,3
2928,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,42140.0,Me Livigno Halfzip II,ROT,mars red,0,0,3,166
2929,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,42140.0,Me Livigno Halfzip II,SCHWARZ,black,0,0,0,215
2930,Mountain-Sports,Bekleidung,Mountain,B-Pullover,Herren,42140.0,Me Livigno Halfzip II,TÜRKIS,atlantic,0,0,0,6
2932,Mountain-Sports,Bekleidung,Mountain,B-Top,Damen,40963.0,Wo Sveit Top,BLAU,crystal blue,0,345,2,0
2933,Mountain-Sports,Bekleidung,Mountain,B-Top,Damen,40963.0,Wo Sveit Top,BLAU,icicle,0,0,461,0
2934,Mountain-Sports,Bekleidung,Mountain,B-Top,Damen,40963.0,Wo Sveit Top,GELB,mimosa,0,121,0,0
2935,Mountain-Sports,Bekleidung,Mountain,B-Top,Damen,40963.0,Wo Sveit Top,PINK,bright pink,1,509,152,0
2936,Mountain-Sports,Bekleidung,Mountain,B-Top,Damen,40963.0,Wo Sveit Top,ROT,strawberry,0,34,0,0
2937,Mountain-Sports,Bekleidung,Mountain,B-Top,Damen,40963.0,Wo Sveit Top,SCHWARZ,black,0,15,0,0
2938,Mountain-Sports,Bekleidung,Mountain,B-Top,Damen,40963.0,Wo Sveit Top,SCHWARZ,black uni,0,594,0,0
2939,Mountain-Sports,Bekleidung,Mountain,B-Top,Damen,40963.0,Wo Sveit Top,SCHWARZ,black/black,0,0,468,3
2940,Mountain-Sports,Bekleidung,Mountain,B-Top,Damen,40963.0,Wo Sveit Top,TÜRKIS,cyan,0,17,0,0
2941,Mountain-Sports,Bekleidung,Mountain,B-Top,Damen,40963.0,Wo Sveit Top,TÜRKIS,peacock,0,0,149,0
2942,Mountain-Sports,Bekleidung,Mountain,B-Top,Damen,42302.0,Wo Sveit Top II,GRAU,blue gray,0,0,0,133
2943,Mountain-Sports,Bekleidung,Mountain,B-Top,Damen,42302.0,Wo Sveit Top II,PINK,crimson red,0,0,0,210
2944,Mountain-Sports,Bekleidung,Mountain,B-Top,Damen,42302.0,Wo Sveit Top II,SCHWARZ,black,0,0,0,235
2945,Mountain-Sports,Bekleidung,Mountain,B-Top,Damen,42302.0,Wo Sveit Top II,TÜRKIS,kingfisher,0,0,0,145
2946,Mountain-Sports,Bekleidung,Mountain,B-Top,Damen,42302.0,Wo Sveit Top II,TÜRKIS,riviera,0,0,0,100
2947,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,3700.0,Wo Seamless LS Shirt,SCHWARZ,black,0,4,0,0
2948,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,3701.0,Wo Seamless Shirt,SCHWARZ,black,0,3,0,0
2949,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,4131.0,Wo Seamless Light Shirt,SCHWARZ,black,0,42,9,8
2950,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,4450.0,Wo Hallett Shirt,PINK,grenadine,0,2,0,0
2951,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,4450.0,Wo Hallett Shirt,WEISS,white,0,1,0,0
2952,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,4804.0,Wo La Luette Shirt,WEISS,offwhite,0,1,0,0
2953,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,5096.0,Wo Brand Shirt,BLAU,icicle,0,13,231,101
2954,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,5096.0,Wo Brand Shirt,GRAU,grey-melange,0,124,131,154
2955,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,5096.0,Wo Brand Shirt,ROT,indian red,0,0,0,1
2956,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,5096.0,Wo Brand Shirt,SCHWARZ,black,0,297,319,219
2957,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,5096.0,Wo Brand Shirt,WEISS,white,0,117,133,122
2958,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,6473.0,Wo Brand LS Shirt,GRAU,grey-melange,0,86,127,148
2959,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,6473.0,Wo Brand LS Shirt,ROT,indian red,0,0,0,4
2960,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,6473.0,Wo Brand LS Shirt,SCHWARZ,black,0,102,147,149
2961,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,6473.0,Wo Brand LS Shirt,WEISS,white,0,57,79,95
2963,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,BLAU,crystal blue,0,1715,0,0
2964,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,BLAU,icicle,0,0,1470,655
2965,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,BLAU,sailor blue uni,0,160,0,0
2966,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,BLAU,steelblue,0,0,0,1121
2967,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,BLAU,tempest,0,0,27,0
2968,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,GELB,mimosa,1,164,278,0
2969,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,GRAU,pewter grey,0,0,94,0
2970,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,GRÜN,may green,0,0,429,4
2971,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,ORANGE,pink canary,0,0,579,65
2972,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,PINK,bramble,0,0,0,983
2973,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,PINK,bright pink,1,2048,473,0
2974,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,PINK,crimson red,0,20,45,265
2975,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,PINK,crimson red uni,0,0,0,1
2976,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,ROT,magma,0,854,237,0
2977,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,ROT,mars red,0,0,0,643
2978,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,SCHWARZ,black,0,234,3,0
2979,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,SCHWARZ,black uni,0,1043,1037,629
2980,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,SCHWARZ,black/pink,0,0,0,12
2981,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,TÜRKIS,alpine lake,0,32,0,0
2982,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,TÜRKIS,glacier,1,1292,720,0
2983,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,TÜRKIS,kingfisher/pink,0,0,0,403
2984,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,TÜRKIS,opal mint,0,0,639,1
2985,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,TÜRKIS,riviera,0,0,0,690
2986,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40398.0,Wo Sveit Shirt,WEISS,white,0,0,0,183
2987,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40400.0,Wo Scopi Shirt,BLAU,crystal blue,0,204,264,0
2988,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40400.0,Wo Scopi Shirt,BLAU,eclipse,0,177,0,0
2989,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40400.0,Wo Scopi Shirt,GRAU,pewter grey,0,73,0,0
2990,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40400.0,Wo Scopi Shirt,ORANGE,blaze,0,225,0,0
2991,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40400.0,Wo Scopi Shirt,PINK,crimson red,0,309,1,0
2992,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40400.0,Wo Scopi Shirt,ROT,red cluster,0,7,0,0
2993,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40955.0,Wo Hallett Shirt II,BLAU,crystal blue,0,339,0,0
2994,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40955.0,Wo Hallett Shirt II,BLAU,eclipse,0,224,0,0
2995,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40955.0,Wo Hallett Shirt II,BLAU,sailor blue uni,0,2,0,0
2996,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40955.0,Wo Hallett Shirt II,GELB,mimosa,0,121,0,0
2997,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40955.0,Wo Hallett Shirt II,ORANGE,blaze,0,16,0,0
2998,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40955.0,Wo Hallett Shirt II,ROT,magma,0,228,1,0
2999,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40955.0,Wo Hallett Shirt II,ROT,strawberry,0,1,0,0
3000,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40955.0,Wo Hallett Shirt II,TÜRKIS,cyan,0,3,0,0
3001,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40955.0,Wo Hallett Shirt II,WEISS,white,0,214,1,0
3002,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40956.0,Wo Sveit LS Shirt,BLAU,crystal blue,0,224,2,0
3003,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40956.0,Wo Sveit LS Shirt,GRÜN,may green,0,0,185,8
3004,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40956.0,Wo Sveit LS Shirt,ORANGE,pink canary,0,0,93,0
3005,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40956.0,Wo Sveit LS Shirt,PINK,bright pink,0,250,0,0
3006,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40956.0,Wo Sveit LS Shirt,ROT,red cluster,0,52,0,0
3007,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40956.0,Wo Sveit LS Shirt,SCHWARZ,black,0,2,0,0
3008,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40956.0,Wo Sveit LS Shirt,SCHWARZ,black uni,0,227,5,0
3009,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40956.0,Wo Sveit LS Shirt,SCHWARZ,black/black,0,0,352,5
3010,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40962.0,Wo Tekoa Shirt,BLAU,campanula,0,4,0,0
3011,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40962.0,Wo Tekoa Shirt,GRAU,blue gray,0,0,0,339
3012,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40962.0,Wo Tekoa Shirt,GRÜN,parrot green,0,0,133,0
3013,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40962.0,Wo Tekoa Shirt,PINK,bramble,0,0,0,526
3014,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40962.0,Wo Tekoa Shirt,PINK,bright pink,0,882,808,4
3015,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40962.0,Wo Tekoa Shirt,ROT,mars red,0,0,0,266
3016,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40962.0,Wo Tekoa Shirt,ROT,strawberry,0,2,0,0
3017,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40962.0,Wo Tekoa Shirt,TÜRKIS,cyan,0,0,0,0
3018,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40962.0,Wo Tekoa Shirt,TÜRKIS,glacier,0,1023,129,4
3019,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40962.0,Wo Tekoa Shirt,TÜRKIS,kingfisher,0,1727,1474,24
3020,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40962.0,Wo Tekoa Shirt,TÜRKIS,kingfisher uni,0,0,1,949
3021,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40962.0,Wo Tekoa Shirt,TÜRKIS,opal mint,0,0,462,0
3022,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,40962.0,Wo Tekoa Shirt,TÜRKIS,peacock,0,0,0,73
3023,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,41212.0,Wo Base LS Shirt,PINK,cranberry,0,16,19,0
3024,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,41212.0,Wo Base LS Shirt,ROT,passion fruit,0,185,115,5
3025,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,41212.0,Wo Base LS Shirt,SCHWARZ,black,0,168,55,7
3026,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,41213.0,Wo Base Halfzip,ROT,passion fruit,0,24,52,16
3027,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,41213.0,Wo Base Halfzip,SCHWARZ,black,0,108,8,0
3028,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,41900.0,Wo Scopi T-Shirt II,BLAU,icicle,0,0,156,2
3029,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,41900.0,Wo Scopi T-Shirt II,GRÜN,may green,0,0,115,3
3030,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,41900.0,Wo Scopi T-Shirt II,PINK,bright pink,0,0,66,0
3031,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,42301.0,Wo Sveit LS Shirt II,PINK,bramble,0,0,0,612
3032,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,42301.0,Wo Sveit LS Shirt II,TÜRKIS,peacock,0,0,0,269
3033,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,42387.0,Wo Logo Shirt,BLAU,steelblue,0,0,0,389
3034,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,42387.0,Wo Logo Shirt,WEISS,white,0,0,0,265
3035,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,42495.0,Wo YLYS T-Shirt,BLAU,baltic sea,0,0,38,14
3036,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,42495.0,Wo YLYS T-Shirt,PINK,bright pink,0,0,193,329
3037,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,42495.0,Wo YLYS T-Shirt,WEISS,white,0,0,118,2
3038,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,42495.0,Wo YLYS T-Shirt,WEISS,white/peacock,0,0,140,413
3039,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,42496.0,Wo Vaude World T-Shirt,BLAU,baltic sea,0,0,191,10
3040,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Damen,42496.0,Wo Vaude World T-Shirt,WEISS,white,0,0,75,122
3041,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,3696.0,Me Seamless LS Shirt,SCHWARZ,black,0,1,0,0
3042,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,3697.0,Me Seamless Shirt,SCHWARZ,black,0,2,0,0
3043,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,4130.0,Me Seamless Light Shirt,SCHWARZ,black,0,141,10,1
3044,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,5095.0,Me Brand Shirt,BLAU,icicle,0,15,352,140
3045,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,5095.0,Me Brand Shirt,GRAU,grey-melange,0,161,233,227
3046,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,5095.0,Me Brand Shirt,SCHWARZ,black,0,602,460,365
3047,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,5095.0,Me Brand Shirt,WEISS,white,0,268,150,447
3048,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,6454.0,Me Brand LS Shirt,GRAU,grey-melange,0,176,223,234
3049,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,6454.0,Me Brand LS Shirt,ROT,indian red,0,0,0,3
3050,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,6454.0,Me Brand LS Shirt,SCHWARZ,black,0,282,280,276
3051,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,6454.0,Me Brand LS Shirt,WEISS,white,0,99,103,102
3052,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,BLAU,baltic sea,1,1456,282,0
3053,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,BLAU,baltic sea/lake,0,0,0,122
3054,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,BLAU,baltic/mars red,0,0,31,25
3055,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,BLAU,eclipse,0,917,555,264
3056,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,BLAU,icicle,0,0,1891,12
3057,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,BLAU,radiate blue,0,109,0,0
3058,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,BLAU,radiate/baltic,0,1909,371,0
3059,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,GRAU,grey,0,0,32,58
3060,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,GRAU,grey melange/iron,0,0,5,18
3061,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,GRAU,iron,0,8,0,0
3062,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,GRAU,moonstone,0,0,0,330
3063,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,GRÜN,apple green,0,0,620,35
3064,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,GRÜN,apple uni,0,0,0,23
3065,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,GRÜN,avocado,0,0,0,1776
3066,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,GRÜN,lake,0,0,349,7
3067,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,GRÜN,lake/carmine,0,0,0,4
3068,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,GRÜN,pistachio,0,1,0,0
3069,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,ORANGE,paprika,0,0,1,0
3070,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,ORANGE,tangerine,0,0,0,612
3071,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,ROT,carmine,0,0,621,43
3072,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,ROT,dark indian red,0,606,0,0
3073,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,ROT,mars red,0,0,1944,497
3074,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,ROT,mars red/tangerine,0,0,0,67
3075,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,ROT,salsa,0,8,9,0
3076,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,SCHWARZ,black,0,363,2,0
3077,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,SCHWARZ,black uni,0,1200,301,0
3078,Mountain-Sports,Bekleidung,Mountain,B-T-Shirt,Herren,40422.0,Me Sveit Shirt,SCHWARZ,black/black,0,0,944,1510
